event_index,time_s,peak_frequency_khz,peak_magnitude
1049664,209.9328,135,72.564229606328
1049665,209.933,160,26.986304120651
1049666,209.9332,170,45.9811116353644
1049667,209.9334,160,12.0312091969216
1049668,209.9336,455,25.4829582880313
1049670,209.934,175,23.9571652887029
1049673,209.9346,285,6.28880656175346
1049674,209.9348,175,25.2438973988649
1049675,209.935,155,17.1309267141394
1049676,209.9352,175,12.0034292686921
1049677,209.9354,160,40.8558023958956
1049678,209.9356,230,7.15069488704207
1049681,209.9362,160,6.01436261972874
1049682,209.9364,165,10.8869785128798
1049683,209.9366,165,6.82723995682411
1049684,209.9368,165,182.36651526115
1049685,209.937,230,325.677810765817
1049686,209.9372,175,267.76755713365
1049687,209.9374,180,195.134664707743
1049688,209.9376,180,82.1169183752859
1049689,209.9378,180,40.0164239361187
1049690,209.938,160,34.7035866105815
1049691,209.9382,175,98.6960837157052
1049692,209.9384,155,98.7413955294353
1049693,209.9386,175,24.5302411742259
1049694,209.9388,175,30.7905363670808
1049695,209.939,180,14.4790539536679
1049696,209.9392,175,40.6628459598177
1049697,209.9394,175,31.286080524097
1049698,209.9396,170,19.3501178595205
1049699,209.9398,170,38.0125543584119
1049700,209.94,220,54.2552981194093
1049701,209.9402,230,113.563232202009
1049702,209.9404,170,211.136856765386
1049703,209.9406,175,243.665548265736
